amount,log_amount,hour_of_day,day_of_week,is_fraud
444.6,6.099422,3,3,0
4746.97,8.465472,3,3,0
1888.54,7.544089,1,6,0
2779.65,7.93044,6,0,0
1356.66,7.213518,21,5,0
2619.74,7.871212,3,1,0
2966.73,7.995553,20,6,0
124.05,4.828714,12,6,0
1005.89,6.914622,14,1,0
4233.95,8.351127,17,6,0
580.15,6.365009,20,1,0
4185.89,8.339713,13,3,0
1939.71,7.570809,16,3,0
378.96,5.940066,12,4,0
4787.84,8.474043,18,2,0
2782.51,7.931468,3,2,0
1468.12,7.292419,20,3,0
4059.84,8.309145,16,0,0
3160.73,8.058875,16,2,0
2022.55,7.612609,7,6,0
3239.65,8.083529,12,3,0
4713.4,8.458377,4,4,0
3166.64,8.060742,12,2,0
4681.43,8.451572,12,4,0
4355.56,8.379438,11,5,0
3288.14,8.098381,10,1,0
2680.71,7.89421,13,3,0
3368.68,8.122573,1,1,0
2924.34,7.981166,0,4,0
3410.4,8.134878,16,1,0
3341.61,8.114507,7,6,0
3795.07,8.241722,6,1,0
4513.76,8.415107,22,6,0
4725.75,8.460993,8,2,0
3033.3,8.017736,21,3,0
1262.02,7.141261,12,5,0
3930.69,8.276825,20,6,0
4109.0,8.321178,11,1,0
3376.6,8.124921,19,4,0
3655.58,8.204284,0,0,0
4221.32,8.34814,16,4,0
1875.16,7.536982,23,6,0
1390.78,7.238339,23,1,0
721.94,6.583326,1,5,0
600.34,6.39916,13,0,0
3319.54,8.107883,4,3,0
2089.91,7.645355,13,4,0
2228.38,7.709479,15,2,0
2682.08,7.894721,10,0,0
3738.21,8.22663,5,1,0
1507.49,7.318864,20,5,0
2475.31,7.814525,15,5,0
439.96,6.088954,5,3,0
4472.97,8.406031,15,5,0
3503.32,8.161752,14,3,0
2753.58,7.92102,1,3,0
1205.15,7.095189,17,6,0
4676.76,8.450575,15,0,0
709.42,6.565856,5,1,0
3289.48,8.098789,16,2,0
3197.83,8.07054,10,1,0
3999.64,8.29421,22,6,0
3745.99,8.228708,23,0,0
1549.08,7.346062,10,1,0
775.19,6.654397,15,5,0
1822.05,7.508266,18,1,0
2010.51,7.606641,18,4,0
1768.74,7.478588,0,5,0
988.55,6.89725,10,0,0
1457.46,7.285136,7,3,0
667.83,6.50553,6,4,0
1494.44,7.310176,1,0,0
52.51,3.979869,8,6,0
217.5,5.386786,15,3,0
4771.68,8.470663,17,2,0
2616.49,7.869971,4,6,0
3007.4,8.009164,15,6,0
4932.68,8.50384,14,5,0
463.43,6.140811,14,0,0
2295.5,7.739142,0,6,0
4300.96,8.366826,2,5,0
3233.6,8.081661,23,6,0
2469.69,7.812253,20,5,0
3634.93,8.19862,14,2,0
3199.88,8.071181,13,2,0
877.26,6.777943,18,1,0
1923.65,7.562499,15,3,0
3812.73,8.246363,5,6,0
448.41,6.107936,12,2,0
2442.61,7.801232,8,0,0
4928.16,8.502924,14,2,0
2569.59,7.851891,11,0,0
2840.0,7.951911,8,4,0
3301.71,8.102499,8,2,0
4053.9,8.307681,11,4,0
3062.58,8.027339,6,0,0
3476.82,8.154161,8,5,0
1671.14,7.42186,2,2,0
1589.34,7.371703,23,0,0
1787.04,7.488875,21,6,0
4995.21,8.516435,8,0,0
1572.1,7.360803,17,1,0
379.35,5.941092,10,0,0
4767.85,8.46986,6,3,0
1338.61,7.200134,14,5,0
2182.16,7.688529,8,2,0
1943.36,7.572688,6,4,0
4578.47,8.429339,20,5,0
3183.88,8.06617,15,0,0
4402.65,8.390189,4,3,0
2833.51,7.949624,0,4,0
2313.84,7.747096,1,6,0
3934.67,8.277836,17,4,0
3057.64,8.025726,5,3,0
49.06,3.913222,22,5,0
1424.94,7.262587,17,6,0
2263.52,7.725118,11,2,0
3405.09,8.13332,15,3,0
2037.04,7.619744,2,0,0
3786.91,8.23957,1,1,0
1451.06,7.280739,2,6,0
2861.07,7.9593,4,4,0
3373.05,8.123869,4,3,0
2060.0,7.630947,0,0,0
1559.89,7.353011,7,6,0
895.36,6.798342,9,6,0
3272.25,8.093539,1,6,0
90.17,4.512726,16,3,0
4911.0,8.499436,21,5,0
1941.2,7.571577,18,4,0
1417.06,7.257045,5,4,0
2783.03,7.931655,13,3,0
4326.0,8.37263,22,1,0
871.39,6.771237,2,6,0
1687.0,7.4313,5,0,0
3492.82,8.158751,17,0,0
3959.52,8.284131,20,4,0
3635.02,8.198645,3,1,0
771.85,6.650085,20,4,0
4579.99,8.42967,1,1,0
2565.22,7.850189,3,5,0
2635.91,7.877363,7,3,0
3099.61,8.039354,12,2,0
4334.07,8.374493,0,6,0
872.76,6.772806,11,1,0
687.02,6.533818,2,3,0
1182.79,7.076476,20,1,0
3056.17,8.025245,18,3,0
4792.36,8.474987,4,3,0
3447.95,8.145825,5,0,0
2649.67,7.882568,11,5,0
562.27,6.333759,12,6,0
183.37,5.216945,11,6,0
2652.11,7.883488,23,3,0
102.53,4.639861,15,5,0
4166.46,8.335062,22,3,0
2989.54,8.003209,15,2,0
3736.66,8.226215,20,0,0
2554.02,7.845815,21,2,0
1448.45,7.278939,18,1,0
2355.87,7.76509,5,0,0
90.97,4.521462,4,0,0
1525.41,7.330674,22,2,0
3645.22,8.201446,20,0,0
2095.0,7.647786,21,1,0
997.17,6.905924,19,0,0
429.32,6.064529,20,0,0
199.94,5.303006,4,2,0
1693.19,7.43496,18,1,0
4719.31,8.45963,13,2,0
249.95,5.525254,14,2,0
3878.37,8.263428,14,3,0
517.05,6.250072,19,0,0
2101.02,7.650654,23,6,0
2534.41,7.838111,14,2,0
2342.54,7.759418,21,2,0
3346.19,8.115876,13,5,0
1960.43,7.581429,4,5,0
1644.29,7.405672,6,0,0
4318.12,8.370807,12,2,0
1259.46,7.139232,15,3,0
3398.6,8.131413,20,6,0
603.65,6.40465,1,5,0
3882.8,8.264569,18,3,0
1358.41,7.214806,17,1,0
269.71,5.601048,12,3,0
1447.72,7.278436,6,4,0
3606.91,8.190884,18,0,0
4984.11,8.514211,7,5,0
285.09,5.656306,10,3,0
2343.39,7.759781,20,5,0
2739.68,7.915961,7,2,0
3281.27,8.096291,13,3,0
1890.93,7.545353,8,5,0
2486.92,7.819202,10,5,0
1910.26,7.555518,22,1,0
3154.48,8.056896,8,0,0
4091.32,8.316867,21,6,0
693.33,6.542947,16,6,0
4023.63,8.300188,1,2,0
1484.48,7.303493,20,6,0
2453.05,7.805495,17,5,0
1190.69,7.083128,15,4,0
1936.34,7.569071,19,3,0
1189.09,7.081784,4,0,0
2706.29,7.903703,17,6,0
3913.76,8.272509,17,0,0
3682.15,8.211524,7,3,0
3471.56,8.152647,23,4,0
2355.7,7.765018,11,6,0
4076.94,8.313347,23,5,0
599.64,6.397996,21,0,0
4279.0,8.361708,0,3,0
1892.83,7.546357,3,4,0
841.74,6.736658,14,4,0
1864.92,7.53151,12,6,0
258.06,5.55706,1,1,0
1298.01,7.169358,22,6,0
3878.04,8.263343,6,5,0
2535.43,7.838513,8,6,0
985.58,6.894244,22,4,0
4120.88,8.324065,7,3,0
2889.01,7.969015,21,0,0
4584.42,8.430637,7,2,0
109.36,4.703748,12,0,0
4226.93,8.349468,23,6,1
663.69,6.499321,14,3,0
4074.25,8.312687,2,5,0
1025.74,6.934144,2,2,0
341.33,5.835775,13,5,0
2151.07,7.674185,17,4,0
4819.57,8.480647,6,5,0
4241.73,8.352962,6,4,0
1369.16,7.222683,21,6,0
4579.85,8.42964,17,3,0
2712.34,7.905936,11,2,0
4367.61,8.3822,11,2,0
2708.89,7.904663,2,3,0
1673.23,7.423109,7,0,0
1598.81,7.37764,19,3,0
716.78,6.576163,20,2,0
1212.71,7.101437,1,1,0
2332.88,7.755287,22,2,0
3815.95,8.247207,16,6,0
761.64,6.636786,10,5,0
2358.94,7.766391,15,4,0
2037.3,7.619871,9,6,0
1882.17,7.540712,13,3,0
4803.91,8.477394,10,3,0
3177.56,8.064184,23,4,0
4721.41,8.460075,10,2,0
2486.31,7.818957,0,3,1
3570.8,8.180825,3,6,0
4218.13,8.347384,15,5,0
4908.49,8.498925,18,0,0
1377.39,7.228671,20,1,0
3791.36,8.240744,17,0,0
3742.69,8.227827,22,5,0
1723.1,7.45246,18,0,0
727.73,6.591303,0,1,0
2539.49,7.840112,10,2,0
2903.86,7.97414,0,2,0
2428.48,7.795433,21,4,0
4806.03,8.477835,6,2,0
246.93,5.513146,15,5,0
894.43,6.797304,5,5,0
2591.7,7.860455,20,3,0
4749.49,8.466003,19,0,0
3366.39,8.121893,11,1,0
4546.97,8.422436,0,4,0
4189.15,8.340492,16,6,0
2768.18,7.926307,19,3,0
3049.37,8.023018,5,6,0
2152.27,7.674743,23,4,0
2143.33,7.670582,15,3,0
247.95,5.517252,22,3,0
1884.26,7.541821,11,1,0
2436.68,7.798802,16,4,0
4141.62,8.329084,22,1,1
3041.13,8.020313,5,5,0
2059.25,7.630583,15,3,0
489.46,6.195344,0,3,0
3577.45,8.182685,9,5,0
1636.85,7.40114,0,0,0
1108.07,7.011277,3,5,0
3388.82,8.128532,2,4,0
4554.93,8.424185,21,2,0
4200.16,8.343116,1,1,0
1519.46,7.326768,7,6,0
3565.26,8.179273,23,2,0
3349.28,8.116799,2,5,0
200.65,5.306534,5,3,0
1344.54,7.204551,4,4,0
2984.92,8.001663,19,4,0
260.63,5.566931,14,4,0
4420.16,8.394157,16,2,0
141.72,4.960885,13,6,0
3197.63,8.070478,9,2,0
1806.87,7.499905,22,5,0
1401.15,7.245762,10,4,0
2304.99,7.743265,17,0,0
1425.6,7.263049,5,1,0
4493.25,8.410554,5,6,0
554.1,6.319148,14,1,0
2084.54,7.642783,20,3,0
1813.92,7.503797,16,1,0
1692.1,7.434316,10,4,0
2095.29,7.647924,14,2,0
4162.53,8.334119,19,6,0
4155.08,8.332328,11,5,0
296.2,5.694405,20,5,0
408.11,6.013984,12,1,0
569.96,6.347319,8,1,0
333.12,5.8115,1,1,0
959.18,6.867121,9,0,0
721.17,6.582261,1,5,0
1623.42,7.392906,17,6,0
4854.33,8.487832,8,4,0
4024.82,8.300484,8,6,0
2584.59,7.857709,7,4,0
240.06,5.485046,17,6,0
3612.85,8.192529,14,0,0
954.68,6.862423,15,0,0
4550.31,8.42317,10,4,0
4809.84,8.478627,6,0,0
2618.97,7.870918,7,1,0
976.45,6.884947,1,2,0
341.3,5.835688,15,2,0
247.39,5.515,1,0,0
3217.88,8.076789,9,2,0
92.09,4.533567,9,3,0
3824.81,8.249525,7,6,0
2309.76,7.745332,13,5,0
4459.4,8.402994,22,6,0
2986.83,8.002303,16,2,0
3540.36,8.172266,7,5,0
1532.3,7.335178,8,2,0
223.59,5.414277,20,0,0
4377.74,8.384516,0,5,0
1450.4,7.280284,15,6,0
661.88,6.496594,16,6,0
2442.46,7.80117,18,2,0
1816.92,7.505448,4,6,0
2152.04,7.674636,10,6,0
3767.53,8.23444,22,5,0
316.0,5.758902,11,3,0
3882.49,8.26449,15,4,0
3086.91,8.03525,5,1,0
4008.76,8.296487,10,1,0
3387.6,8.128172,8,4,0
4905.38,8.498292,21,1,0
1204.25,7.094442,1,0,0
688.49,6.535952,11,0,0
4739.16,8.463826,17,0,0
1561.23,7.35387,19,1,0
4706.98,8.457014,1,1,0
1848.17,7.522492,15,1,0
1290.15,7.163289,10,3,0
2529.79,7.836287,22,1,0
825.34,6.717006,0,2,0
1045.68,6.953379,10,1,0
842.61,6.73769,8,1,0
4312.26,8.369449,6,6,0
2388.94,7.779024,12,2,0
3066.23,8.02853,17,0,0
373.51,5.925619,4,5,0
3285.48,8.097572,11,5,0
4888.21,8.494786,5,2,0
3558.43,8.177356,15,5,0
1755.56,7.471113,20,1,0
2976.17,7.998728,8,1,0
1401.88,7.246283,16,6,0
2402.04,7.78449,1,4,0
1043.85,6.951629,0,4,0
3027.6,8.015856,19,3,0
539.02,6.291606,5,0,0
2942.79,7.987453,2,2,0
4520.9,8.416688,4,0,0
476.83,6.169255,21,4,0
4713.26,8.458347,21,0,0
3030.89,8.016941,16,3,0
854.2,6.751335,14,0,0
2779.33,7.930325,12,5,0
916.99,6.822186,0,4,0
4202.83,8.343751,15,3,0
3161.75,8.059197,0,4,0
4537.66,8.420387,8,1,0
3237.44,8.082847,0,5,0
4347.89,8.377676,8,0,0
4797.69,8.476098,16,6,0
4196.47,8.342237,10,3,1
807.45,6.695119,6,2,0
4852.43,8.487441,12,6,0
2724.66,7.910466,15,1,0
1245.82,7.128352,7,3,0
412.69,6.025117,18,2,0
2603.79,7.865107,21,2,0
3478.38,8.154609,14,4,0
3469.75,8.152126,21,1,0
749.0,6.620073,14,4,0
129.84,4.873975,2,4,0
3565.28,8.179278,7,5,0
3867.47,8.260614,7,6,0
740.74,6.608999,9,1,0
1828.55,7.511825,17,2,0
46.45,3.859677,8,1,0
52.33,3.976499,18,2,0
1634.75,7.399857,13,4,0
4616.46,8.4376,8,1,0
3228.72,8.080151,11,4,0
2490.32,7.820568,23,2,0
2659.64,7.886322,6,2,0
4820.99,8.480942,9,6,0
3943.74,8.280138,17,5,0
2573.73,7.8535,22,5,0
1327.04,7.191459,11,1,0
2083.56,7.642313,10,3,0
926.73,6.832741,16,3,0
4619.87,8.438338,22,2,0
3419.4,8.137513,12,0,0
969.76,6.878079,6,3,0
3163.15,8.05964,0,3,0
1662.48,7.416667,2,5,0
3014.72,8.011594,12,4,0
1228.89,7.11468,5,3,0
1502.85,7.315784,9,1,0
367.44,5.909278,10,0,0
236.96,5.472103,8,0,0
805.21,6.692344,4,1,0
778.14,6.658191,13,1,0
4448.22,8.400484,16,1,0
1697.9,7.437736,15,2,0
1656.14,7.412849,2,2,0
610.99,6.416716,4,0,0
4222.54,8.348429,8,2,0
1192.68,7.084796,2,1,0
984.64,6.893291,14,4,0
498.98,6.214568,3,0,0
4450.5,8.400996,9,5,0
3136.86,8.051296,0,6,0
4815.43,8.479788,5,1,0
4150.91,8.331324,9,6,0
823.45,6.714716,14,0,0
2155.29,7.676144,6,5,0
1231.96,7.117173,1,4,0
1047.05,6.954687,9,1,0
35.2,3.589059,21,0,0
2513.55,7.829849,9,1,0
4075.77,8.31306,22,5,0
3752.52,8.230449,13,0,0
3375.01,8.12445,20,3,0
4630.42,8.440619,10,4,0
2670.23,7.890294,6,2,0
2406.74,7.786444,4,0,0
908.81,6.813236,0,2,0
3703.95,8.217425,21,6,0
2055.0,7.628518,15,1,0
3006.71,8.008934,4,6,0
4050.7,8.306892,5,5,0
4816.89,8.480091,22,3,0
4259.49,8.357139,19,6,0
276.94,5.627405,12,5,0
3599.67,8.188875,1,5,0
3747.95,8.229231,11,0,0
675.9,6.517524,19,2,0
283.11,5.649361,11,6,0
3756.56,8.231525,23,6,0
220.88,5.402137,0,0,0
525.05,6.265396,18,3,0
3068.86,8.029387,2,2,0
2778.48,7.930019,11,2,0
2354.65,7.764572,2,1,0
4934.55,8.504219,18,2,0
1350.24,7.208778,10,0,0
1383.48,7.23308,18,0,0
4174.12,8.336898,3,1,0
2110.38,7.655097,1,5,0
845.68,6.741323,7,3,0
546.74,6.305801,4,4,0
2026.82,7.614717,17,5,0
2713.89,7.906507,7,0,0
4823.75,8.481514,14,4,0
1071.33,6.977589,15,1,0
2682.87,7.895015,17,4,0
343.51,5.842123,15,4,0
149.12,5.011435,2,5,0
4111.7,8.321835,20,5,0
1974.61,7.588632,20,6,0
492.03,6.20057,16,5,0
2714.72,7.906812,23,2,0
4749.13,8.465927,22,0,0
4867.42,8.490525,0,0,0
3423.39,8.138679,19,4,0
3916.42,8.273189,8,6,0
324.94,5.786713,1,0,0
1955.26,7.57879,18,6,0
3371.72,8.123475,1,4,0
3145.42,8.054021,13,2,0
4265.39,8.358523,1,2,0
4403.76,8.390441,21,3,0
4427.05,8.395715,17,1,0
2725.94,7.910935,20,4,0
3043.15,8.020977,17,0,0
634.27,6.45405,23,0,0
2402.0,7.784473,17,1,0
78.9,4.380776,11,4,0
3612.01,8.192296,18,3,0
63.19,4.161847,17,0,0
1629.39,7.396575,14,6,0
278.39,5.632609,5,2,0
4831.39,8.483096,19,6,0
1871.17,7.534853,5,2,0
3367.97,8.122362,5,5,0
1815.99,7.504937,12,4,0
2949.52,7.989737,23,5,0
1011.12,6.919802,23,0,0
3770.06,8.235111,12,2,0
3441.33,8.143904,23,5,0
3838.88,8.253196,4,3,0
4601.37,8.434327,2,4,0
4207.48,8.344857,18,4,0
3007.92,8.009336,2,2,0
4868.86,8.49082,12,3,0
2420.65,7.792204,0,1,0
1132.81,7.033339,23,5,0
3863.43,8.259569,15,3,0
4040.01,8.30425,10,0,0
2843.98,7.953311,1,3,0
2418.95,7.791502,7,5,0
2446.82,7.802953,20,4,0
1421.71,7.260319,18,0,0
690.59,6.538993,0,1,0
2108.34,7.65413,17,0,0
2105.02,7.652555,22,5,0
3908.41,8.271142,6,4,0
346.31,5.850218,21,3,0
1775.0,7.482119,3,4,0
723.94,6.586089,22,3,0
2402.54,7.784698,14,2,0
3848.99,8.255826,12,3,0
4090.51,8.316669,5,3,0
850.55,6.747058,3,6,0
4188.26,8.340279,17,6,0
4102.41,8.319574,10,5,0
2282.97,7.73367,16,3,0
621.12,6.433133,12,0,0
667.41,6.504902,18,5,0
29.94,3.43205,13,4,0
2539.25,7.840018,19,0,0
3740.29,8.227186,6,1,0
4731.38,8.462184,14,4,0
33.93,3.553346,10,4,0
38.36,3.67275,4,5,0
1053.74,6.96105,2,4,0
3155.94,8.057358,6,0,0
2757.56,7.922464,16,4,0
2154.5,7.675778,21,0,0
652.78,6.482771,16,3,0
4910.9,8.499416,5,5,0
4018.89,8.29901,3,3,0
2911.17,7.976654,19,1,0
4263.46,8.358071,2,1,0
3963.54,8.285145,11,4,0
2949.33,7.989672,22,0,0
4078.29,8.313678,12,0,0
1994.41,7.598605,23,1,0
4579.29,8.429518,18,0,0
3042.22,8.020671,8,6,1
2678.65,7.893441,2,6,0
4378.86,8.384772,15,6,0
2371.3,7.771615,1,6,0
1012.79,6.921451,3,6,0
615.41,6.423912,2,1,0
4512.76,8.414886,12,3,0
3537.7,8.171515,8,1,0
2579.9,7.855893,8,1,0
3096.64,8.038396,18,2,0
4888.41,8.494827,19,0,0
1043.48,6.951274,7,0,0
2521.48,7.832998,1,0,0
3180.35,8.065061,17,6,0
4423.77,8.394974,2,3,0
2033.97,7.618236,2,6,0
2024.33,7.613488,3,1,0
4426.24,8.395532,20,1,0
2316.12,7.74808,6,4,0
3843.2,8.254321,20,6,0
1020.64,6.929164,10,6,0
3144.83,8.053833,12,2,0
3467.24,8.151403,7,0,0
1993.88,7.598339,9,4,0
3392.19,8.129526,10,5,0
738.98,6.606623,18,4,0
4914.2,8.500088,19,1,0
1810.92,7.502142,11,4,0
4841.75,8.485238,5,1,0
4980.67,8.51352,12,1,0
1808.11,7.50059,22,6,0
2635.33,7.877143,20,0,0
4956.22,8.5086,0,0,0
210.57,5.354556,7,0,0
4030.19,8.301817,8,4,0
3017.55,8.012532,6,3,0
3947.7,8.281142,23,0,0
311.21,5.743676,6,3,1
4723.95,8.460612,14,6,0
3903.68,8.269931,20,0,0
1790.56,7.490842,23,3,0
2710.21,7.90515,9,2,0
17.83,2.935451,2,0,0
1044.44,6.952193,5,0,0
3869.55,8.261152,12,0,0
1651.7,7.410166,2,2,0
4818.01,8.480324,18,1,0
3019.4,8.013145,0,4,0
3258.93,8.089461,20,3,0
428.29,6.062133,2,4,0
2955.82,7.99187,11,6,0
2869.25,7.962154,2,0,0
1935.89,7.568839,18,2,0
1087.13,6.992216,13,3,0
4082.9,8.314808,9,4,0
3598.1,8.188439,19,3,0
571.21,6.349506,21,6,0
3308.23,8.104471,19,5,0
2465.03,7.810365,0,0,0
1261.7,7.141008,17,2,0
2579.85,7.855874,8,1,0
2628.62,7.874595,13,2,0
803.28,6.689947,9,5,0
3164.86,8.06018,13,1,0
3345.65,8.115715,21,4,0
4871.31,8.491323,5,2,0
2300.63,7.741373,10,6,0
2709.66,7.904947,10,3,0
1234.81,7.119482,15,5,0
325.65,5.788889,5,2,0
3136.82,8.051284,11,3,0
1485.32,7.304059,20,0,0
3022.96,8.014323,6,6,0
1086.77,6.991885,1,3,0
3699.24,8.216153,5,4,0
2969.83,7.996597,8,1,0
3033.84,8.017914,15,6,0
1240.85,7.124357,12,6,0
3422.29,8.138357,21,6,0
1824.18,7.509434,10,6,0
3988.09,8.291318,16,6,0
1515.49,7.324154,1,4,0
998.31,6.907065,6,3,0
2895.35,7.971207,1,3,0
2917.13,7.978698,3,3,0
1056.07,6.963256,20,2,0
1812.87,7.503218,19,0,0
70.38,4.268018,13,2,0
692.7,6.54204,5,5,0
1350.32,7.208837,5,1,0
3522.12,8.167102,8,2,0
3427.33,8.139829,9,0,0
451.21,6.114147,9,5,0
636.38,6.457366,1,2,0
3043.89,8.02122,0,5,0
987.69,6.896381,23,0,0
4886.16,8.494367,11,5,0
591.85,6.384941,13,5,0
100.0,4.615121,4,3,0
784.53,6.666359,13,0,0
714.33,6.572744,5,4,0
2440.29,7.800282,16,0,0
4896.04,8.496386,7,2,0
3084.74,8.034547,18,2,0
4575.9,8.428777,3,6,0
707.16,6.56267,9,0,0
1415.59,7.256008,4,4,0
2757.04,7.922276,17,4,0
1523.16,7.329199,8,5,0
4703.02,8.456173,6,3,0
319.0,5.768321,23,0,0
4668.02,8.448704,14,2,0
3382.46,8.126654,7,0,0
776.78,6.656444,0,6,0
3143.82,8.053512,16,4,0
2247.12,7.71785,18,2,0
869.01,6.768505,11,0,0
1992.76,7.597778,19,4,0
2426.5,7.794617,12,5,0
3298.95,8.101663,21,2,0
2347.35,7.761468,10,5,0
1267.82,7.145843,10,1,0
2557.42,7.847145,12,6,0
2425.06,7.794024,9,4,0
3711.46,8.21945,3,1,0
1686.4,7.430944,9,3,0
2237.92,7.713749,15,1,0
4833.17,8.483465,23,1,0
237.57,5.474663,18,0,0
879.13,6.78007,15,0,0
3459.14,8.149064,6,6,0
2753.08,7.920839,12,6,0
236.19,5.468862,18,2,0
1698.04,7.437819,11,1,0
648.12,6.475618,13,6,0
4252.57,8.355514,15,4,0
4039.48,8.304119,7,0,0
1720.66,7.451044,4,0,0
926.34,6.83232,9,0,0
37.85,3.659708,18,3,0
3961.75,8.284694,21,5,0
704.08,6.558311,10,3,0
4305.44,8.367867,22,4,0
672.65,6.512711,11,6,0
2040.74,7.621558,4,3,0
111.48,4.722775,11,5,0
1933.94,7.567832,10,1,0
4723.49,8.460515,3,3,0
4344.22,8.376832,4,1,0
4851.76,8.487303,2,4,0
3117.91,8.045239,23,3,0
2754.32,7.921289,8,3,0
2163.45,7.679922,9,2,0
4243.36,8.353346,15,2,0
73.78,4.31455,2,0,0
162.12,5.094486,2,0,0
1564.79,7.356146,11,6,0
3799.44,8.242872,8,0,0
2056.96,7.62947,22,4,0
2993.21,8.004436,11,3,0
2699.91,7.901344,5,1,0
3595.73,8.18778,4,3,0
184.04,5.220572,15,2,0
3963.22,8.285064,20,6,0
4605.06,8.435128,17,6,0
2807.0,7.940228,11,1,0
4615.19,8.437325,7,0,0
1116.89,7.019198,14,3,0
3467.74,8.151547,4,6,0
731.79,6.596859,22,4,0
1613.37,7.3867,8,6,0
4985.53,8.514496,22,5,0
2484.74,7.818326,22,2,0
1388.9,7.236987,20,0,0
2104.15,7.652142,22,6,0
192.03,5.262846,12,2,0
3558.53,8.177384,5,1,0
2501.26,7.82495,6,3,0
2524.03,7.834008,22,5,0
4929.38,8.503171,21,1,0
4829.73,8.482753,13,1,0
2183.84,7.689298,12,4,0
1595.89,7.375813,18,6,0
850.61,6.747129,13,6,0
2343.44,7.759802,7,1,0
3143.81,8.053509,22,3,0
3317.9,8.107389,5,6,0
4213.72,8.346338,2,6,0
3825.93,8.249818,2,1,0
4886.98,8.494534,8,3,0
3726.92,8.223606,2,4,0
2160.69,7.678646,17,4,0
1153.14,7.051111,17,5,0
3673.2,8.209091,15,5,0
4792.13,8.474939,15,3,0
2442.58,7.801219,8,0,0
660.67,6.494767,4,4,0
4490.47,8.409935,10,0,0
835.63,6.729382,4,4,0
4626.11,8.439688,4,6,0
4873.27,8.491726,11,5,0
2116.7,7.658086,9,0,0
4513.68,8.41509,10,4,0
1644.58,7.405848,9,5,0
1280.62,7.15588,3,6,0
1343.76,7.203971,2,0,0
3698.1,8.215845,14,3,0
3043.27,8.021016,11,4,0
519.02,6.253867,18,4,0
3450.13,8.146457,14,5,0
2266.16,7.726283,23,2,0
2337.82,7.757402,3,2,0
2333.24,7.755442,13,5,0
2376.82,7.773939,2,1,0
3914.07,8.272588,16,2,0
303.82,5.719721,2,6,0
3894.69,8.267626,17,0,0
893.58,6.796354,21,6,0
2936.41,7.985284,18,4,0
3033.93,8.017944,18,2,0
4232.14,8.350699,20,2,0
1523.78,7.329605,8,2,0
1079.3,6.984994,1,0,0
2079.02,7.640133,5,2,0
3080.55,8.033188,7,0,0
2080.45,7.64082,3,3,0
4930.83,8.503465,6,2,0
4631.12,8.44077,20,0,0
4572.62,8.42806,8,3,0
2497.17,7.823314,4,0,0
2004.39,7.603594,2,4,0
3956.77,8.283436,19,6,0
3576.88,8.182526,21,5,0
2987.06,8.00238,11,1,0
2284.51,7.734344,16,0,0
931.5,6.837869,23,4,0
3564.29,8.179001,17,4,0
3570.08,8.180623,7,6,0
222.9,5.4112,5,0,0
1796.24,7.494007,19,2,0
2834.85,7.950097,10,3,0
2183.94,7.689344,15,5,1
2368.5,7.770434,23,2,0
4925.72,8.502429,0,6,0
74.35,4.322144,5,1,0
38.61,3.679082,21,2,0
4408.31,8.391473,0,1,0
4762.32,8.4687,3,6,0
2973.8,7.997932,3,2,0
4433.53,8.397177,17,0,0
2258.27,7.722797,4,5,0
3497.59,8.160115,7,0,0
1056.81,6.963956,10,3,0
4714.98,8.458712,3,5,0
3734.72,8.225696,4,6,0
2298.41,7.740408,15,2,0
4304.67,8.367688,2,0,0
1162.29,7.059007,22,0,0
3886.83,8.265606,9,0,0
3558.07,8.177255,6,5,0
4403.31,8.390339,12,0,0
1898.44,7.549314,16,6,0
803.62,6.69037,15,2,0
3840.12,8.253519,7,6,0
4298.36,8.366221,2,2,0
4126.36,8.325393,15,5,0
2488.97,7.820026,17,5,0
437.07,6.082379,21,2,0
328.68,5.798122,20,5,0
1673.19,7.423085,3,2,0
2455.32,7.80642,0,6,0
1825.45,7.510129,17,4,0
481.81,6.179623,7,5,0
1964.55,7.583527,13,2,0
2527.57,7.835409,20,4,0
341.79,5.837118,8,3,0
4329.78,8.373503,14,3,0
120.01,4.795873,17,2,0
4211.98,8.345926,23,2,0
3075.58,8.031574,19,4,0
3633.25,8.198158,15,0,1
2419.73,7.791824,4,4,0
1200.29,7.091151,11,2,0
588.27,6.378884,16,5,0
3546.53,8.174007,7,0,0
4563.18,8.425994,20,0,0
2839.65,7.951788,13,0,0
186.48,5.233672,3,0,0
3705.74,8.217908,17,0,0
2816.0,7.943428,21,4,0
132.5,4.894101,3,0,0
1603.48,7.380555,23,6,0
1699.41,7.438625,9,6,0
3819.17,8.24805,23,5,0
4538.28,8.420524,20,6,0
149.82,5.016087,13,4,0
2799.46,7.937539,7,3,0
3373.78,8.124085,18,5,0
4055.15,8.30799,2,0,0
3919.32,8.273929,20,3,0
1433.12,7.268307,5,4,0
777.69,6.657613,6,3,0
3308.1,8.104432,21,5,0
2922.6,7.980571,9,2,0
149.36,5.013032,22,4,0
2536.85,7.839073,0,0,0
882.74,6.784163,0,2,0
4407.48,8.391285,23,1,0
2189.18,7.691739,7,1,0
2331.5,7.754696,11,0,0
4161.29,8.333821,19,4,0
1109.56,7.01262,14,4,0
672.86,6.513022,11,2,0
3463.11,8.150211,13,4,0
3186.45,8.066977,6,3,0
4838.14,8.484492,11,0,0
1231.43,7.116743,4,3,0
